Year,Month,ShopName,Item,Quantity,Total,Wholesale,Profit
2022,November,Gampaha,Dreamron hair therapy,3,"Rs.  2,220.00","Rs.  1,957.50",Rs.  262.50
2022,November,Gampaha,Dreamron hair tonic,1,Rs.  800.00,Rs.  701.25,Rs.  98.75
2022,November,Gampaha,dreamron henna powder - 50g,3,Rs.  810.00,Rs.  697.50,Rs.  112.50
2022,November,Gampaha,dreamron henna powder -150g,4,"Rs.  2,730.00","Rs.  2,467.59",Rs.  262.41
2022,November,Gampaha,Dreamron keratin conditioner,3,"Rs.  2,220.00","Rs.  1,946.25",Rs.  273.75
2022,November,Gampaha,Dreamron keratin shampoo,3,"Rs.  2,220.00","Rs.  1,946.25",Rs.  273.75
2022,November,Gampaha,Dreamron massage gel,1,Rs.  740.00,Rs.  772.50,-Rs.  32.50
2022,November,Gampaha,Dreamron premium hena tin - 8g,7,"Rs.  2,820.00","Rs.  2,572.50",Rs.  247.50
2022,November,Gampaha,dreamron shampo 1l,2,"Rs.  2,300.00","Rs.  2,396.25",-Rs.  96.25
2022,November,Gampaha,Dreamron silicon (M),2,"Rs.  1,120.00","Rs.  1,050.00",Rs.  70.00
2022,November,Gampaha,Dreamron silicone (S),4,"Rs.  1,320.00","Rs.  1,155.00",Rs.  165.00
2022,November,Gampaha,Dreamron straight conditioner,13,"Rs.  9,880.00","Rs.  8,726.25","Rs.  1,153.75"
2022,November,Gampaha,dreamron straight pack,26,"Rs.  42,070.00","Rs.  36,287.50","Rs.  5,782.50"
2022,November,Gampaha,Dreamron straight shampoo,13,"Rs.  9,880.00","Rs.  8,628.75","Rs.  1,251.25"
2022,November,Gampaha,Dreamron toner,2,Rs.  860.00,Rs.  742.50,Rs.  117.50
2022,November,Gampaha,dulfer cream-1800,1,"Rs.  1,800.00","Rs.  1,450.00",Rs.  350.00
2022,November,Gampaha,dulhan maskara-200,1,Rs.  200.00,Rs.  180.00,Rs.  20.00
2022,November,Gampaha,E vitamin cup,12,"Rs.  9,000.00","Rs.  7,800.00","Rs.  1,200.00"
2022,November,Gampaha,E vitamin loos,32,Rs.  480.00,Rs.  192.00,Rs.  288.00
2022,November,Gampaha,Ear guard - 100,1,Rs.  100.00,Rs.  60.00,Rs.  40.00
2022,November,Gampaha,ear guard -15,7,Rs.  140.00,Rs.  70.00,Rs.  70.00
2022,November,Gampaha,end paper-280,4,"Rs.  1,120.00",Rs.  800.00,Rs.  320.00
2022,November,Gampaha,Eprun - 400,5,"Rs.  1,630.00","Rs.  1,400.00",Rs.  230.00
2022,November,Gampaha,Evon black 1.0,8,"Rs.  4,160.00","Rs.  3,640.00",Rs.  520.00
2022,November,Gampaha,Evon black 2.0,20,"Rs.  7,200.00","Rs.  6,750.00",Rs.  450.00
2022,November,Gampaha,evon black 3.0,3,"Rs.  1,080.00","Rs.  1,012.50",Rs.  67.50
2022,November,Gampaha,evon bleaching powder,15,"Rs.  6,150.00","Rs.  4,987.50","Rs.  1,162.50"
2022,November,Gampaha,evon body lotion,2,Rs.  700.00,Rs.  367.50,Rs.  332.50
2022,November,Gampaha,evon carrot face wash,3,"Rs.  1,170.00","Rs.  2,025.00",-Rs.  855.00
2022,November,Gampaha,evon cleanser,3,"Rs.  1,770.00","Rs.  1,329.00",Rs.  441.00
2022,November,Gampaha,evon cleanser (L),1,Rs.  720.00,Rs.  591.50,Rs.  128.50
2022,November,Gampaha,evon cucumber cleanser,7,"Rs.  4,060.00","Rs.  3,570.00",Rs.  490.00
2022,November,Gampaha,evon cucumber face wash,4,"Rs.  2,000.00","Rs.  1,755.00",Rs.  245.00
2022,November,Gampaha,evon cucumber scrub,6,"Rs.  2,940.00","Rs.  2,394.00",Rs.  546.00
2022,November,Gampaha,evon cucumber toner,2,Rs.  820.00,Rs.  712.50,Rs.  107.50
2022,November,Gampaha,evon developer,11,"Rs.  4,040.00","Rs.  3,272.50",Rs.  767.50
2022,November,Gampaha,evon developer (L),3,"Rs.  2,310.00","Rs.  2,025.00",Rs.  285.00
2022,November,Gampaha,evon facial scrub,3,"Rs.  1,770.00","Rs.  1,459.50",Rs.  310.50
2022,November,Gampaha,Evon fashion colour - 930,1,Rs.  790.00,Rs.  697.50,Rs.  92.50
2022,November,Gampaha,Evon fastion colour - 1250,18,"Rs.  19,260.00","Rs.  16,875.00","Rs.  2,385.00"
2022,November,Gampaha,evon gold face wash,3,"Rs.  1,110.00",Rs.  913.50,Rs.  196.50
2022,November,Gampaha,evon hair tonic,2,"Rs.  1,260.00","Rs.  1,036.00",Rs.  224.00
2022,November,Gampaha,evon massage cream,5,"Rs.  3,050.00","Rs.  2,712.50",Rs.  337.50
2022,November,Gampaha,evon moisturizer,1,Rs.  370.00,Rs.  318.75,Rs.  51.25
2022,November,Gampaha,evon normal / dry pack,2,"Rs.  1,320.00","Rs.  1,085.00",Rs.  235.00
2022,November,Gampaha,evon rose toner,10,"Rs.  3,400.00","Rs.  2,765.00",Rs.  635.00
2022,November,Gampaha,evon straight cream,5,"Rs.  4,450.00","Rs.  3,591.25",Rs.  858.75
2022,November,Gampaha,evon strait pack,21,"Rs.  30,240.00","Rs.  28,350.00","Rs.  1,890.00"
2022,November,Gampaha,Evon strawberry scrub,4,"Rs.  3,190.00","Rs.  2,674.00",Rs.  516.00
2022,November,Gampaha,evon vitamin c cleanser,8,"Rs.  4,340.00","Rs.  3,765.00",Rs.  575.00
2022,November,Gampaha,Extacter -80,9,Rs.  540.00,Rs.  270.00,Rs.  270.00
2022,November,Gampaha,eye brow cesser-140,2,Rs.  240.00,Rs.  130.00,Rs.  110.00
2022,November,Gampaha,eye brow cesser-200,7,"Rs.  1,400.00","Rs.  1,050.00",Rs.  350.00
2022,November,Gampaha,Eye brow pencil - 100,3,Rs.  300.00,Rs.  240.00,Rs.  60.00
2022,November,Gampaha,Eye brow pencil - 120,33,"Rs.  3,960.00","Rs.  1,155.00","Rs.  2,805.00"
2022,November,Gampaha,Eye brow pencil - 150,2,Rs.  400.00,Rs.  340.00,Rs.  60.00
2022,November,Gampaha,eye lash 3D-230,21,"Rs.  5,880.00","Rs.  4,830.00","Rs.  1,050.00"
2022,November,Gampaha,Eye lash device - 450,2,Rs.  900.00,Rs.  800.00,Rs.  100.00
2022,November,Gampaha,eye lash glue -170,3,Rs.  510.00,Rs.  0.00,Rs.  510.00
2022,November,Gampaha,eye lash glue birthday-250,4,"Rs.  1,200.00",Rs.  880.00,Rs.  320.00
2022,November,Gampaha,eye lash glue-200,2,Rs.  500.00,Rs.  380.00,Rs.  120.00
2022,November,Gampaha,eye lash-100,9,"Rs.  1,440.00","Rs.  1,260.00",Rs.  180.00
2022,November,Gampaha,Eye liner - 450,5,"Rs.  2,550.00","Rs.  2,300.00",Rs.  250.00
2022,November,Gampaha,eye liner kajal-120,1,Rs.  150.00,Rs.  85.00,Rs.  65.00
2022,November,Gampaha,eye liner pen-450,5,"Rs.  2,250.00","Rs.  1,750.00",Rs.  500.00
2022,November,Gampaha,eye pad-300,10,"Rs.  3,500.00","Rs.  2,500.00","Rs.  1,000.00"
2022,November,Gampaha,eye shadow - 1200,1,"Rs.  1,200.00",Rs.  850.00,Rs.  350.00
2022,November,Gampaha,eye shadow brush pct-350,2,Rs.  560.00,Rs.  400.00,Rs.  160.00
2022,November,Gampaha,Eye shadow-800,3,"Rs.  2,400.00","Rs.  2,100.00",Rs.  300.00
2022,November,Gampaha,face capsul loose,1,Rs.  10.00,Rs.  7.00,Rs.  3.00
2022,November,Gampaha,face capsul-600,1,Rs.  450.00,Rs.  350.00,Rs.  100.00
2022,November,Gampaha,Face massager - 1500,1,"Rs.  1,500.00","Rs.  1,200.00",Rs.  300.00
2022,November,Gampaha,Facial sponch - 220,8,"Rs.  1,600.00","Rs.  1,200.00",Rs.  400.00
2022,November,Gampaha,facial sponch -100,1,Rs.  100.00,Rs.  70.00,Rs.  30.00
2022,November,Gampaha,faiza cream,3,"Rs.  2,700.00","Rs.  1,650.00","Rs.  1,050.00"
2022,November,Gampaha,FASMC face wash,3,"Rs.  1,500.00","Rs.  1,200.00",Rs.  300.00
2022,November,Gampaha,feah hair spray,14,"Rs.  26,600.00","Rs.  20,300.00","Rs.  6,300.00"
2022,November,Gampaha,Fem gold -1,6,"Rs.  1,800.00","Rs.  1,560.00",Rs.  240.00
2022,November,Gampaha,fem gold-40use,2,"Rs.  4,400.00","Rs.  3,680.00",Rs.  720.00
2022,November,Gampaha,fem saffron-40use,1,"Rs.  2,000.00","Rs.  1,500.00",Rs.  500.00
2022,November,Gampaha,Flawless touch up - 1000,1,Rs.  850.00,Rs.  750.00,Rs.  100.00
2022,November,Gampaha,foil paper-530,10,"Rs.  4,860.00","Rs.  3,405.00","Rs.  1,455.00"
2022,November,Gampaha,Foot brush-130,1,Rs.  100.00,Rs.  80.00,Rs.  20.00
2022,November,Gampaha,foot brush-150,1,Rs.  150.00,Rs.  100.00,Rs.  50.00
2022,November,Gampaha,french white cream,2,"Rs.  4,000.00","Rs.  2,700.00","Rs.  1,300.00"
2022,November,Gampaha,french white gold body lotion,1,"Rs.  1,000.00",Rs.  675.00,Rs.  325.00
2022,November,Gampaha,french white gold cream,5,"Rs.  10,000.00","Rs.  6,750.00","Rs.  3,250.00"
2022,November,Gampaha,fresh & white body lotion,14,"Rs.  6,300.00","Rs.  3,220.00","Rs.  3,080.00"
2022,November,Gampaha,fresh & white cream,77,"Rs.  61,600.00","Rs.  36,575.00","Rs.  25,025.00"
2022,November,Gampaha,fresh &white face wash,1,Rs.  400.00,Rs.  340.00,Rs.  60.00
2022,November,Gampaha,fresh &white soap,2,Rs.  900.00,Rs.  720.00,Rs.  180.00
2022,November,Gampaha,Garnier hair colour,1,"Rs.  1,000.00",Rs.  900.00,Rs.  100.00
2022,November,Gampaha,gemmi cliper-900,1,Rs.  900.00,Rs.  700.00,Rs.  200.00
2022,November,Gampaha,Gillette blade,50,Rs.  700.00,Rs.  637.50,Rs.  62.50
2022,November,Gampaha,Glatt straight cream,8,"Rs.  16,800.00","Rs.  14,000.00","Rs.  2,800.00"
2022,November,Gampaha,Glatt straight pack,2,"Rs.  11,300.00","Rs.  10,000.00","Rs.  1,300.00"
2022,November,Gampaha,Gloves black loose,6,Rs.  150.00,Rs.  105.00,Rs.  45.00
2022,November,Gampaha,Gloves loose,42,"Rs.  1,020.00",Rs.  525.00,Rs.  495.00
2022,November,Gampaha,gluta c body lotion-2000,2,"Rs.  4,000.00","Rs.  2,800.00","Rs.  1,200.00"
2022,November,Gampaha,gluta diamond cream,2,"Rs.  2,600.00","Rs.  1,500.00","Rs.  1,100.00"
2022,November,Gampaha,gluta white body lotion-800,5,"Rs.  3,400.00","Rs.  2,250.00","Rs.  1,150.00"
2022,November,Gampaha,Gluta white tablet,2,"Rs.  6,000.00","Rs.  4,800.00","Rs.  1,200.00"
2022,November,Gampaha,gold safty pin .s,5,Rs.  50.00,Rs.  25.00,Rs.  25.00
2022,November,Gampaha,golden life beauty,13,"Rs.  9,100.00","Rs.  4,030.00","Rs.  5,070.00"
2022,November,Gampaha,Good look gel (M),4,"Rs.  2,715.00","Rs.  2,250.00",Rs.  465.00
2022,November,Gampaha,Good look hair spray (L),3,"Rs.  16,050.00","Rs.  13,387.50","Rs.  2,662.50"
2022,November,Gampaha,goree beauty cream,23,"Rs.  19,550.00","Rs.  13,800.00","Rs.  5,750.00"
2022,November,Gampaha,goree body lotion-450,2,Rs.  900.00,Rs.  500.00,Rs.  400.00
2022,November,Gampaha,hair bun - 150,2,Rs.  350.00,Rs.  200.00,Rs.  150.00
2022,November,Gampaha,hair bun-220 -(M),3,"Rs.  1,050.00",Rs.  750.00,Rs.  300.00
2022,November,Gampaha,hair bun-300,1,Rs.  300.00,Rs.  150.00,Rs.  150.00
2022,November,Gampaha,hair grips  loss - 50,1,Rs.  50.00,Rs.  45.00,Rs.  5.00
2022,November,Gampaha,hair grips (S) lose,57,"Rs.  1,710.00","Rs.  1,140.00",Rs.  570.00
2022,November,Gampaha,hair grips .l box,1,"Rs.  2,600.00","Rs.  2,400.00",Rs.  200.00
2022,November,Gampaha,hair grips .l loss,12,"Rs.  1,900.00","Rs.  1,200.00",Rs.  700.00
2022,November,Gampaha,hair grips .s box,2,"Rs.  2,950.00","Rs.  3,000.00",-Rs.  50.00
2022,November,Gampaha,hair net .L loss,23,Rs.  690.00,Rs.  276.00,Rs.  414.00
2022,November,Gampaha,Hair net green - 450,8,"Rs.  3,600.00","Rs.  2,800.00",Rs.  800.00
2022,November,Gampaha,Hair net loss,11,Rs.  220.00,Rs.  55.00,Rs.  165.00
2022,November,Gampaha,hair pin 2 box,1,"Rs.  1,500.00","Rs.  1,220.00",Rs.  280.00
2022,November,Gampaha,hair pin 2 loss,7,Rs.  980.00,Rs.  770.00,Rs.  210.00
2022,November,Gampaha,hair pin 3 box,3,"Rs.  4,680.00","Rs.  3,750.00",Rs.  930.00
2022,November,Gampaha,hair pin 3 loss,18,"Rs.  2,520.00","Rs.  2,088.00",Rs.  432.00
2022,November,Gampaha,hair pin american -3,1,"Rs.  1,200.00",Rs.  450.00,Rs.  750.00
2022,November,Gampaha,hair style bun-1300,1,Rs.  270.00,Rs.  200.00,Rs.  70.00
2022,November,Gampaha,hair wig - 350,1,Rs.  350.00,Rs.  300.00,Rs.  50.00
2022,November,Gampaha,HAIR WIG -200,2,Rs.  300.00,Rs.  200.00,Rs.  100.00
2022,November,Gampaha,handkerchief-20,2,Rs.  40.00,Rs.  24.00,Rs.  16.00
2022,November,Gampaha,head band,13,"Rs.  1,950.00","Rs.  1,560.00",Rs.  390.00
2022,November,Gampaha,Hello beauty foundation cream,2,"Rs.  1,400.00","Rs.  1,000.00",Rs.  400.00
2022,November,Gampaha,Hopes after shave (S),12,"Rs.  1,560.00","Rs.  1,200.00",Rs.  360.00
2022,November,Gampaha,Hopes aftershave (L),14,"Rs.  4,620.00","Rs.  4,200.00",Rs.  420.00
2022,November,Gampaha,Hopes bayrum (L),31,"Rs.  10,230.00","Rs.  9,300.00",Rs.  930.00
2022,November,Gampaha,Hopes bayrum (S),8,"Rs.  1,040.00",Rs.  800.00,Rs.  240.00
2022,November,Gampaha,Hopes ice cool,4,"Rs.  1,320.00","Rs.  1,200.00",Rs.  120.00
2022,November,Gampaha,hopes powder (L),8,"Rs.  2,370.00","Rs.  2,240.00",Rs.  130.00
2022,November,Gampaha,hopes shaving gel-450,3,"Rs.  1,350.00","Rs.  1,050.00",Rs.  300.00
2022,November,Gampaha,Hopes uluhal,8,"Rs.  2,640.00","Rs.  2,400.00",Rs.  240.00
2022,November,Gampaha,HTC cliper - 179,1,"Rs.  4,500.00","Rs.  4,200.00",Rs.  300.00
2022,November,Gampaha,huda beauty fixer-1900,1,Rs.  700.00,Rs.  500.00,Rs.  200.00
2022,November,Gampaha,invisible pin box,1,Rs.  950.00,Rs.  800.00,Rs.  150.00
2022,November,Gampaha,invisible pin-180,1,Rs.  180.00,Rs.  170.00,Rs.  10.00
2022,November,Gampaha,Jambo comb,6,Rs.  720.00,Rs.  360.00,Rs.  360.00
2022,November,Gampaha,Janet powder,2,Rs.  940.00,Rs.  825.00,Rs.  115.00
2022,November,Gampaha,jovees cucumber toner,5,"Rs.  7,650.00","Rs.  6,750.00",Rs.  900.00
2022,November,Gampaha,jovees day cream,1,"Rs.  2,060.00","Rs.  1,811.25",Rs.  248.75
2022,November,Gampaha,jovees glow pack (S),2,"Rs.  4,260.00","Rs.  3,742.50",Rs.  517.50
2022,November,Gampaha,Jovees gold cleanser,1,"Rs.  2,260.00","Rs.  1,987.50",Rs.  272.50
2022,November,Gampaha,jovees grape face wash,2,"Rs.  3,060.00","Rs.  2,685.00",Rs.  375.00
2022,November,Gampaha,jovees massage cream,2,"Rs.  3,980.00","Rs.  3,510.00",Rs.  470.00
2022,November,Gampaha,jovees night cream,2,"Rs.  4,100.00","Rs.  3,607.50",Rs.  492.50
2022,November,Gampaha,jovees papaya & honey scrub,4,"Rs.  6,800.00","Rs.  6,000.00",Rs.  800.00
2022,November,Gampaha,jovees papaya face wash-1450,1,"Rs.  1,600.00","Rs.  1,410.00",Rs.  190.00
2022,November,Gampaha,Jovees pearl face wash,1,"Rs.  1,600.00",Rs.  896.25,Rs.  703.75
2022,November,Gampaha,jovees shea butter,1,"Rs.  1,930.00","Rs.  1,695.00",Rs.  235.00
2022,November,Gampaha,jovees strawberry face wash,3,"Rs.  4,320.00","Rs.  3,791.25",Rs.  528.75
2022,November,Gampaha,jovees tea tree face wash,4,"Rs.  5,600.00","Rs.  4,920.00",Rs.  680.00
2022,November,Gampaha,kaiws black,3,"Rs.  1,560.00","Rs.  1,200.00",Rs.  360.00
2022,November,Gampaha,kaiws colour,13,"Rs.  7,150.00","Rs.  5,850.00","Rs.  1,300.00"
2022,November,Gampaha,Kajal blu hevan - 150,4,Rs.  480.00,Rs.  400.00,Rs.  80.00
2022,November,Gampaha,kajal blu hevan - 300,2,Rs.  600.00,Rs.  500.00,Rs.  100.00
2022,November,Gampaha,Kejo wax (L) - Hot,18,"Rs.  14,220.00","Rs.  11,718.00","Rs.  2,502.00"
2022,November,Gampaha,Keune fastion colour  - 990,3,"Rs.  2,670.00","Rs.  2,227.50",Rs.  442.50
2022,November,Gampaha,Kosmik pancack-1800,5,"Rs.  8,030.00","Rs.  6,750.00","Rs.  1,280.00"
2022,November,Gampaha,kosmik pancake -1530,6,"Rs.  2,400.00","Rs.  1,950.00",Rs.  450.00
2022,November,Gampaha,Kosmik stick - 1800,4,"Rs.  6,120.00","Rs.  5,400.00",Rs.  720.00
2022,November,Gampaha,kosmik stick-900,1,Rs.  400.00,Rs.  300.00,Rs.  100.00
2022,November,Gampaha,kosmik translotion powder-1490,3,"Rs.  4,560.00","Rs.  3,802.50",Rs.  757.50
2022,November,Gampaha,kosmik translution powder-1580,1,"Rs.  1,450.00","Rs.  1,267.50",Rs.  182.50
2022,November,Gampaha,krylon pancake no. 02,2,"Rs.  3,800.00","Rs.  2,600.00","Rs.  1,200.00"
2022,November,Gampaha,Kryolan pancack - 5800,1,"Rs.  5,800.00","Rs.  5,200.00",Rs.  600.00
2022,November,Gampaha,la fresh eskinol,2,"Rs.  1,250.00","Rs.  1,000.00",Rs.  250.00
2022,November,Gampaha,La fresh gel (L),1,"Rs.  1,350.00","Rs.  1,000.00",Rs.  350.00
2022,November,Gampaha,la fresh gold scrub,5,"Rs.  7,750.00","Rs.  6,750.00","Rs.  1,000.00"
2022,November,Gampaha,La fresh hair spray,2,"Rs.  4,400.00","Rs.  4,000.00",Rs.  400.00
2022,November,Gampaha,la fresh mousse-1200,2,"Rs.  2,000.00","Rs.  1,600.00",Rs.  400.00
2022,November,Gampaha,La fresh shaving gel,2,"Rs.  1,200.00","Rs.  1,000.00",Rs.  200.00
2022,November,Gampaha,lady rezer-180,2,Rs.  160.00,Rs.  70.00,Rs.  90.00
2022,November,Gampaha,lakme kajal-350,8,"Rs.  2,800.00","Rs.  1,920.00",Rs.  880.00
2022,November,Gampaha,laniss black2.0,139,"Rs.  62,550.00","Rs.  48,650.00","Rs.  13,900.00"
2022,November,Gampaha,Lareen  blusher - 1200,1,"Rs.  1,200.00",Rs.  800.00,Rs.  400.00
2022,November,Gampaha,Lareen base colour,6,"Rs.  4,500.00","Rs.  3,600.00",Rs.  900.00
2022,November,Gampaha,Lareen blusher - 850,1,Rs.  850.00,Rs.  750.00,Rs.  100.00
2022,November,Gampaha,Lareen eye shadow 18 colour - 1700,1,"Rs.  1,700.00","Rs.  1,500.00",Rs.  200.00
2022,November,Gampaha,Lareen eye shadow 45 colour-2200,1,"Rs.  1,000.00",Rs.  800.00,Rs.  200.00
2022,November,Gampaha,Lareen highlighter & blusher - 850,2,"Rs.  1,700.00","Rs.  1,400.00",Rs.  300.00
2022,November,Gampaha,Lareen highlighter & blusher - 950,1,Rs.  950.00,Rs.  800.00,Rs.  150.00
2022,November,Gampaha,Leilu hair spray,6,"Rs.  17,400.00","Rs.  14,100.00","Rs.  3,300.00"
2022,November,Gampaha,link  hair care,4,Rs.  920.00,Rs.  750.00,Rs.  170.00
2022,November,Gampaha,link akalapalitha oil,4,"Rs.  1,280.00","Rs.  1,120.00",Rs.  160.00
2022,November,Gampaha,link kesha oil,1,Rs.  160.00,Rs.  140.00,Rs.  20.00
2022,November,Gampaha,lip brush set - 250,1,Rs.  150.00,Rs.  100.00,Rs.  50.00
2022,November,Gampaha,Lip gloss - 530,1,Rs.  530.00,Rs.  430.00,Rs.  100.00
2022,November,Gampaha,lip gloss-400,17,"Rs.  5,950.00","Rs.  4,250.00","Rs.  1,700.00"
2022,November,Gampaha,lip gloss-450,4,"Rs.  1,800.00","Rs.  1,400.00",Rs.  400.00
2022,November,Gampaha,lip liner - 100,3,Rs.  240.00,Rs.  150.00,Rs.  90.00
2022,November,Gampaha,lip liner - 150,9,Rs.  630.00,Rs.  405.00,Rs.  225.00
2022,November,Gampaha,lip liner - 60,11,Rs.  660.00,Rs.  330.00,Rs.  330.00
2022,November,Gampaha,lipstick - 350,1,Rs.  350.00,Rs.  300.00,Rs.  50.00
2022,November,Gampaha,lipstick - 450,20,"Rs.  9,000.00","Rs.  8,000.00","Rs.  1,000.00"
2022,November,Gampaha,lipstick pen - 180,5,Rs.  900.00,Rs.  750.00,Rs.  150.00
2022,November,Gampaha,Lipstick pen - 250,18,"Rs.  5,040.00","Rs.  3,420.00","Rs.  1,620.00"
2022,November,Gampaha,lipstick-420,13,"Rs.  5,460.00","Rs.  4,550.00",Rs.  910.00
2022,November,Gampaha,loreal hair colour-4000,1,"Rs.  1,500.00","Rs.  1,250.00",Rs.  250.00
2022,November,Gampaha,loreal shampo-2000,7,"Rs.  17,400.00","Rs.  16,100.00","Rs.  1,300.00"
2022,November,Gampaha,loreal straight cream,1,"Rs.  5,800.00","Rs.  5,300.00",Rs.  500.00
2022,November,Gampaha,Lovillea collogne,1,Rs.  500.00,Rs.  400.00,Rs.  100.00
2022,November,Gampaha,mac hair dryer-807,1,"Rs.  7,500.00","Rs.  5,500.00","Rs.  2,000.00"
2022,November,Gampaha,machine comb-120,3,Rs.  360.00,Rs.  135.00,Rs.  225.00
2022,November,Gampaha,magic sponch,24,"Rs.  9,240.00","Rs.  7,320.00","Rs.  1,920.00"
2022,November,Gampaha,magic sponch loos,6,Rs.  240.00,Rs.  90.00,Rs.  150.00
2022,November,Gampaha,Make up brush - 300,2,Rs.  600.00,Rs.  500.00,Rs.  100.00
2022,November,Gampaha,Make up brush - 400,1,Rs.  400.00,Rs.  300.00,Rs.  100.00
2022,November,Gampaha,Make up brush - 450,1,Rs.  200.00,Rs.  150.00,Rs.  50.00
2022,November,Gampaha,make up brush set-1500,1,"Rs.  1,200.00",Rs.  850.00,Rs.  350.00
2022,November,Gampaha,make up brush set-450,3,"Rs.  1,800.00","Rs.  1,200.00",Rs.  600.00
2022,November,Gampaha,make up brush-250,2,Rs.  500.00,Rs.  380.00,Rs.  120.00
2022,November,Gampaha,make up fixer - 850,1,Rs.  850.00,Rs.  750.00,Rs.  100.00
2022,November,Gampaha,make up set-750,1,Rs.  800.00,Rs.  500.00,Rs.  300.00
2022,November,Gampaha,make up sponch -80,6,Rs.  480.00,Rs.  270.00,Rs.  210.00
2022,November,Gampaha,make up sponch 4,1,Rs.  150.00,Rs.  75.00,Rs.  75.00
2022,November,Gampaha,Make up sponch packet -300,5,Rs.  600.00,Rs.  500.00,Rs.  100.00
2022,November,Gampaha,manicure tool - 280,1,Rs.  250.00,Rs.  200.00,Rs.  50.00
2022,November,Gampaha,marathondhi-150,2,Rs.  200.00,Rs.  110.00,Rs.  90.00
2022,November,Gampaha,maskara -400,3,"Rs.  1,950.00","Rs.  1,620.00",Rs.  330.00
2022,November,Gampaha,maskara-480,1,Rs.  700.00,Rs.  600.00,Rs.  100.00
2022,November,Gampaha,melacare-1200,4,"Rs.  5,600.00","Rs.  3,880.00","Rs.  1,720.00"
2022,November,Gampaha,meniqe set -300,1,Rs.  400.00,Rs.  200.00,Rs.  200.00
2022,November,Gampaha,mifi pancack,1,Rs.  525.00,Rs.  450.00,Rs.  75.00
2022,November,Gampaha,miss rose Eye liner  - 400,3,"Rs.  1,550.00","Rs.  1,350.00",Rs.  200.00
2022,November,Gampaha,Miss rose eye shadow -1500,1,"Rs.  1,500.00","Rs.  1,300.00",Rs.  200.00
2022,November,Gampaha,miss rose foundation cream-650,6,"Rs.  3,900.00","Rs.  3,300.00",Rs.  600.00
2022,November,Gampaha,nail art brush set no.12 - 650,1,Rs.  600.00,Rs.  600.00,Rs.  0.00
2022,November,Gampaha,nail buffer-160,1,Rs.  230.00,Rs.  180.00,Rs.  50.00
2022,November,Gampaha,Nail cutter,2,Rs.  400.00,Rs.  110.00,Rs.  290.00
2022,November,Gampaha,Nail file-100,2,Rs.  240.00,Rs.  100.00,Rs.  140.00
2022,November,Gampaha,Nail glue - 50,11,Rs.  550.00,Rs.  275.00,Rs.  275.00
2022,November,Gampaha,nail pusher-50,1,Rs.  200.00,Rs.  30.00,Rs.  170.00
2022,November,Gampaha,nail remove - 150,1,Rs.  150.00,Rs.  120.00,Rs.  30.00
2022,November,Gampaha,nail set -80,3,Rs.  150.00,Rs.  90.00,Rs.  60.00
2022,November,Gampaha,Nail set box (L),1,Rs.  500.00,Rs.  400.00,Rs.  100.00
2022,November,Gampaha,Nail set pct - 120,2,Rs.  240.00,Rs.  200.00,Rs.  40.00
2022,November,Gampaha,nail set-30,4,Rs.  120.00,Rs.  60.00,Rs.  60.00
2022,November,Gampaha,nair hair remover-650,1,Rs.  650.00,Rs.  490.00,Rs.  160.00
2022,November,Gampaha,navia beauty cream,2,"Rs.  1,200.00",Rs.  680.00,Rs.  520.00
